-0.16,-4.79,-8.26,-0.03,-0.0,0.03,242.0,350.0,278.0,248.0,192.0
-0.16,-4.74,-8.24,-0.03,-0.01,0.03,238.0,350.0,279.0,249.0,192.0
-0.17,-4.67,-8.27,-0.03,-0.01,0.03,242.0,350.0,279.0,249.0,194.0
-0.15,-4.67,-8.26,-0.03,-0.0,0.03,243.0,349.0,278.0,249.0,194.0
-0.16,-4.69,-8.27,-0.02,-0.0,0.02,241.0,350.0,277.0,248.0,193.0
-0.15,-4.7,-8.31,-0.03,-0.0,0.02,240.0,349.0,278.0,250.0,196.0
-0.14,-4.69,-8.29,-0.02,-0.0,0.02,241.0,349.0,277.0,246.0,190.0
-0.14,-4.69,-8.26,-0.01,-0.0,0.01,243.0,350.0,277.0,246.0,194.0
-0.16,-4.73,-8.24,-0.02,-0.0,0.01,243.0,350.0,277.0,248.0,192.0
-0.14,-4.77,-8.26,-0.02,-0.0,0.02,244.0,349.0,276.0,248.0,193.0
-0.16,-4.75,-8.23,-0.03,-0.0,0.03,240.0,350.0,277.0,249.0,192.0
-0.18,-4.75,-8.25,-0.03,-0.01,0.03,242.0,350.0,279.0,248.0,192.0
-0.2,-4.69,-8.27,-0.04,-0.01,0.02,243.0,349.0,277.0,248.0,192.0
-0.16,-4.63,-8.29,-0.04,-0.0,0.03,243.0,350.0,277.0,250.0,191.0
-0.14,-4.67,-8.3,-0.03,-0.0,0.03,241.0,349.0,277.0,249.0,192.0
-0.13,-4.7,-8.24,-0.02,-0.0,0.02,240.0,349.0,276.0,248.0,191.0
-0.15,-4.71,-8.27,-0.02,0.0,0.02,240.0,348.0,276.0,247.0,194.0
-0.14,-4.65,-8.27,-0.01,-0.0,0.02,243.0,350.0,277.0,248.0,193.0
-0.15,-4.72,-8.29,-0.02,-0.0,0.01,244.0,350.0,278.0,250.0,193.0
-0.17,-4.75,-8.22,-0.02,-0.0,0.02,241.0,349.0,277.0,246.0,194.0
-0.18,-4.78,-8.22,-0.02,-0.01,0.03,242.0,350.0,280.0,250.0,192.0
-0.15,-4.77,-8.26,-0.03,-0.0,0.04,244.0,348.0,277.0,249.0,192.0
-0.18,-4.69,-8.26,-0.03,-0.0,0.04,240.0,347.0,279.0,250.0,193.0
-0.18,-4.67,-8.28,-0.03,-0.01,0.04,242.0,350.0,278.0,249.0,191.0
-0.16,-4.66,-8.26,-0.03,-0.01,0.03,243.0,350.0,275.0,249.0,194.0
-0.13,-4.65,-8.27,-0.03,-0.0,0.02,242.0,348.0,277.0,249.0,193.0
-0.1,-4.65,-8.29,-0.01,-0.0,0.01,244.0,350.0,280.0,248.0,193.0
-0.13,-4.71,-8.24,-0.01,-0.01,0.01,244.0,349.0,273.0,248.0,194.0
-0.19,-4.74,-8.22,-0.01,-0.01,0.02,243.0,349.0,278.0,250.0,194.0
-0.24,-4.75,-8.21,-0.02,-0.0,0.03,242.0,351.0,277.0,248.0,194.0
-0.18,-4.71,-8.29,-0.03,0.0,0.04,239.0,351.0,277.0,247.0,193.0
-0.16,-4.67,-8.24,-0.01,-0.01,0.05,241.0,350.0,277.0,250.0,192.0
-0.13,-4.71,-8.22,-0.02,-0.0,0.04,242.0,349.0,276.0,250.0,194.0
-0.1,-4.63,-8.26,-0.02,-0.0,0.03,240.0,352.0,279.0,249.0,192.0
-0.16,-4.59,-8.28,-0.02,-0.0,0.01,243.0,351.0,276.0,249.0,193.0
-0.14,-4.67,-8.32,-0.03,0.01,0.01,243.0,349.0,278.0,248.0,193.0
-0.12,-4.72,-8.24,-0.01,0.0,0.0,242.0,350.0,276.0,250.0,192.0
-0.15,-4.8,-8.28,-0.01,0.0,-0.01,244.0,349.0,278.0,247.0,193.0
-0.19,-4.72,-8.29,-0.02,0.0,0.01,243.0,349.0,276.0,246.0,193.0
-0.25,-4.7,-8.25,-0.03,0.01,0.03,240.0,349.0,277.0,246.0,193.0
-0.22,-4.74,-8.27,-0.03,0.01,0.04,242.0,349.0,276.0,247.0,193.0
-0.15,-4.69,-8.18,-0.03,0.0,0.04,244.0,349.0,278.0,249.0,194.0
-0.13,-4.67,-8.3,-0.04,0.01,0.03,243.0,351.0,276.0,248.0,193.0
-0.12,-4.65,-8.29,-0.04,-0.0,0.02,242.0,350.0,278.0,249.0,194.0
-0.22,-4.69,-8.26,-0.03,-0.0,0.02,243.0,349.0,278.0,248.0,195.0
-0.14,-4.77,-8.21,-0.01,0.0,0.01,242.0,351.0,277.0,248.0,192.0
-0.06,-4.74,-8.27,-0.03,0.0,0.01,243.0,350.0,276.0,247.0,193.0
-0.16,-4.66,-8.31,-0.02,-0.01,0.01,242.0,351.0,278.0,246.0,192.0
-0.19,-4.63,-8.31,-0.02,-0.0,0.01,246.0,349.0,278.0,245.0,194.0
-0.15,-4.66,-8.25,-0.01,-0.0,0.01,241.0,350.0,278.0,248.0,193.0
